"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@ejrollinson Love that grasshopper emoji - I want one!

And looking forward to seeing your students' work!

#NENHC18",FALSE,0,"ejrollinson",2018-04-09 16:49:31,FALSE,"983386023269949440","983386437109284864","2724477037","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","byrdgyrl1",0,FALSE,FALSE,NA,NA
"RT @ejrollinson: Collectively, my group of students will be presenting on <ed><U+00A0><U+00BC><ed><U+00BC><U+00B3><ed><U+00A0><U+00BC><ed><U+00BD><U+0083><ed><U+00A0><U+00BC><ed><U+00BD><U+0081><ed><U+00A0><U+00BC><ed><U+00BD><U+0082><ed><U+00A0><U+00BC><ed><U+00BC><U+008A><ed><U+00A0><U+00BE><ed><U+00B6><U+0097><ed><U+00A0><U+00BC><ed><U+00BC><U+00B2><ed><U+00A0><U+00BE><ed><U+00B6><U+0087><ed><U+00A0><U+00BC><ed><U+00BC><U+00B3><ed><U+00A0><U+00BE><ed><U+00B6><U+0087><U+26F0><ed><U+00A0><U+00BD><ed><U+00B0><U+00A6><ed><U+00A0><U+00BC><ed><U+00BC><U+00BF>#NENHC18 https://t.co/P0sW7kFCKy",FALSE,0,NA,2018-04-09 16:48:23,FALSE,NA,"983386151129141248",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","byrdgyrl1",1,TRUE,FALSE,NA,NA
"Collectively, my group of students will be presenting on <ed><U+00A0><U+00BC><ed><U+00BC><U+00B3><ed><U+00A0><U+00BC><ed><U+00BD><U+0083><ed><U+00A0><U+00BC><ed><U+00BD><U+0081><ed><U+00A0><U+00BC><ed><U+00BD><U+0082><ed><U+00A0><U+00BC><ed><U+00BC><U+008A><ed><U+00A0><U+00BE><ed><U+00B6><U+0097><ed><U+00A0><U+00BC><ed><U+00BC><U+00B2><ed><U+00A0><U+00BE><ed><U+00B6><U+0087><ed><U+00A0><U+00BC><ed><U+00BC><U+00B3><ed><U+00A0><U+00BE><ed><U+00B6><U+0087><U+26F0><ed><U+00A0><U+00BD><ed><U+00B0><U+00A6><ed><U+00A0><U+00BC><ed><U+00BC><U+00BF>#NENHC18 https://t.co/P0sW7kFCKy",FALSE,2,NA,2018-04-09 16:47:53,FALSE,NA,"983386023269949440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ejrollinson",1,FALSE,FALSE,NA,NA
"Watch the hashtag #NENHC18 for all the cool research from our meeting in Burlington, VT April 13-15.  
If you're at… https://t.co/tMPrZJ1wqb",FALSE,1,NA,2018-04-09 14:52:36,TRUE,NA,"983357015153168384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","byrdgyrl1",0,FALSE,FALSE,NA,NA
"RT @ejrollinson: @eaglehillus Thanks for advertising the hashtag! Looking forward to learning about <ed><U+00A0><U+00BD><ed><U+00B0><U+008D><ed><U+00A0><U+00BD><ed><U+00B0><U+009C><ed><U+00A0><U+00BD><ed><U+00B0><U+00A2><ed><U+00A0><U+00BD><ed><U+00B0><U+009D><ed><U+00A0><U+00BE><ed><U+00B6><U+0087><ed><U+00A0><U+00BE><ed><U+00B6><U+0089><ed><U+00A0><U+00BD><ed><U+00B0><U+00BA><ed><U+00A0><U+00BE><ed><U+00B6><U+008C><ed><U+00A0><U+00BC><ed><U+00BD><U+0083><ed><U+00A0><U+00BC><ed><U+00BC><U+00BF><ed><U+00A0><U+00BC><ed><U+00BC><U+00BE><ed><U+00A0><U+00BC><ed><U+00BC><U+00B3><ed><U+00A0><U+00BC><ed><U+00BC><U+00BB> at #NENHC18",FALSE,0,NA,2018-04-09 14:44:32,FALSE,NA,"983354981221740544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bee_Bytes",2,TRUE,FALSE,NA,NA
"RT @ejrollinson: @eaglehillus Thanks for advertising the hashtag! Looking forward to learning about <ed><U+00A0><U+00BD><ed><U+00B0><U+008D><ed><U+00A0><U+00BD><ed><U+00B0><U+009C><ed><U+00A0><U+00BD><ed><U+00B0><U+00A2><ed><U+00A0><U+00BD><ed><U+00B0><U+009D><ed><U+00A0><U+00BE><ed><U+00B6><U+0087><ed><U+00A0><U+00BE><ed><U+00B6><U+0089><ed><U+00A0><U+00BD><ed><U+00B0><U+00BA><ed><U+00A0><U+00BE><ed><U+00B6><U+008C><ed><U+00A0><U+00BC><ed><U+00BD><U+0083><ed><U+00A0><U+00BC><ed><U+00BC><U+00BF><ed><U+00A0><U+00BC><ed><U+00BC><U+00BE><ed><U+00A0><U+00BC><ed><U+00BC><U+00B3><ed><U+00A0><U+00BC><ed><U+00BC><U+00BB> at #NENHC18",FALSE,0,NA,2018-04-09 14:44:13,FALSE,NA,"983354904189292544",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","byrdgyrl1",2,TRUE,FALSE,NA,NA
"@eaglehillus 450? Then maybe there will be a few suckers--I mean, audience members for my #NENHC18 talk after all.",FALSE,1,"eaglehillus",2018-04-08 13:22:29,FALSE,"982833384564187136","982971946915708928","781818615129640960","<a href=""http://klinkerapps.com"" rel=""nofollow"">Talon Android</a>","DoctorZen",0,FALSE,FALSE,NA,NA
"@eaglehillus Thanks for advertising the hashtag! Looking forward to learning about <ed><U+00A0><U+00BD><ed><U+00B0><U+008D><ed><U+00A0><U+00BD><ed><U+00B0><U+009C><ed><U+00A0><U+00BD><ed><U+00B0><U+00A2><ed><U+00A0><U+00BD><ed><U+00B0><U+009D><ed><U+00A0><U+00BE><ed><U+00B6><U+0087><ed><U+00A0><U+00BE><ed><U+00B6><U+0089><ed><U+00A0><U+00BD><ed><U+00B0><U+00BA><ed><U+00A0><U+00BE><ed><U+00B6><U+008C><ed><U+00A0><U+00BC><ed><U+00BD><U+0083><ed><U+00A0><U+00BC><ed><U+00BC><U+00BF><ed><U+00A0><U+00BC><ed><U+00BC><U+00BE><ed><U+00A0><U+00BC><ed><U+00BC><U+00B3><ed><U+00A0><U+00BC><ed><U+00BC><U+00BB> at #NENHC18",FALSE,1,"eaglehillus",2018-04-08 11:28:38,FALSE,"982833384564187136","982943294106857472","781818615129640960","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ejrollinson",2,FALSE,FALSE,NA,NA
"RT @eaglehillus: Hashtag #NENHC18 seems unavoidable. A buffet lunch with 450 field biologists this coming Saturday in Burlington! What will…",FALSE,0,NA,2018-04-08 11:26:45,FALSE,NA,"982942820850896896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ejrollinson",1,TRUE,FALSE,NA,NA
"Hashtag #NENHC18 seems unavoidable. A buffet lunch with 450 field biologists this coming Saturday in Burlington! Wh… https://t.co/DX3D0d3das",FALSE,3,NA,2018-04-08 04:11:53,TRUE,NA,"982833384564187136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eaglehillus",1,FALSE,FALSE,NA,NA
"RT @byrdgyrl1: Northeast Natural History Conference is in Burlington VT Apr 13-15! 
@ejrollinson &amp; I contacted @eaglehillus and got the ok…",FALSE,0,NA,2018-04-06 16:51:41,FALSE,NA,"982299817719320579",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CourtneyKingBio",5,TRUE,FALSE,NA,NA
"Hey @rheanna997 I should have included you on this too! If you'll be at #NENHC18 I hope to see your tweets! https://t.co/AejgCRFMy8",FALSE,1,NA,2018-04-06 16:10:27,FALSE,NA,"982289443255074816",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","byrdgyrl1",0,FALSE,FALSE,NA,NA
"RT @Kitty_H_Liu: Looking forward to @eaglehillus #NENHC18 in Burlington! SAVE THE DATE for Sat April 14 at 7:30PM: Open house for @jerryjen…",FALSE,0,NA,2018-04-06 14:31:40,FALSE,NA,"982264582881165312",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ejrollinson",1,TRUE,FALSE,NA,NA
"@DoctorZen @MyFonts I spread the gospel of alternate fonts to my #NENHC18 students :)",FALSE,0,"DoctorZen",2018-04-06 14:31:15,FALSE,"982264242626637824","982264477134471170","16486812","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ejrollinson",0,FALSE,FALSE,NA,NA
